Id,NameHCR,RSSDHCR,Excl_Specialty,Excl_Foreign,Excl_Nocore,Excl_Noloans,Excl_Credit,CERT,NameFull,Address,City,Stalp,Zip,Stcnty,Year,Callym,CB,Asset,HCAsset,Size,ForAsset,LoanToAsset,CoreRatio,Max_Deposits,Office_Count,LARGE_CBSAS,State_Count,Business_Line,Meets_LTA,Meets_Core,Meets_Deposits,Meets_Offices,Meets_LrgMSA,Meets_States,Run_Date
2794,FIRST DOZIER BANCSHARES INC,0003013793,0,0,0,0,0,2794,DOZIER BANK,7825 S MAIN ST,DOZIER,AL,36028,01041,2023,202312,1,"54,620",54620,S,,36.13%,76.70%,"38,569",1,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
2804,FIRST HARTFORD BANCSHARES INC,0001084052,0,0,0,0,0,2804,THE FIRST NATIONAL BANK OF HARTFORD,101 S 3RD AVE,HARTFORD,AL,36344,01061,2023,202312,1,"1,46,685",146685,S,,55.53%,84.89%,"1,15,781",3,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
2805,HNB HOLDING CO INC,0002081834,0,0,0,0,0,2805,HNB FIRST BANK,40 S MAIN ST,HEADLAND,AL,36345,01067,2023,202312,1,"2,30,745",230745,S,,65.48%,89.73%,"1,17,094",3,,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
2828,SNB HOLDINGS INC,0002848653,0,0,0,0,0,2828,FRIEND BANK,220 E LAWRENCE HARRIS HWY,SLOCOMB,AL,36375,01061,2023,202312,1,"1,86,076",186076,S,,64.53%,86.49%,"53,293",5,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
2829,FIRST BANCSHARES STEVENSON INC,0001869987,0,0,0,0,0,2829,FIRST SOUTHERN STATE BANK,80 BANK ST,STEVENSON,AL,35772,01071,2023,202312,1,"7,83,382",783382,S,,56.48%,92.05%,"1,57,607",11,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
2832,FIRSTBANC OF ALABAMA INC,0001135356,0,0,0,0,0,2832,FIRST BANK OF ALABAMA,120 N. ST E,TALLADEGA,AL,35160,01121,2023,202312,1,"9,85,057",985057,S,,68.53%,92.60%,"5,09,783",12,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
2838,USAL BCORP INC,0002685577,0,0,0,0,0,2838,AMERIFIRST BANK,8165 VAUGHN RD,MONTGOMERY,AL,36116,01101,2023,202312,1,"3,18,211",318211,S,,75.83%,89.16%,"91,644",5,,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
2850,FARMERS BCORP INC,0002142306,0,0,0,0,0,2850,FARMERS BANK,914 MAIN ST,BUHL,ID,83316,16083,2023,202312,1,"6,40,223",640223,S,,50.15%,81.66%,"1,39,749",6,,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
2945,STATE BCORP NORTHWEST,0003658729,0,0,0,0,0,2945,STATE BANK NORTHWEST,12902 E SPRAGUE AVE,SPOKANE VALLEY,WA,99216,53063,2023,202312,1,"2,24,407",224407,S,,64.64%,85.80%,"78,991",6,1,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
2987,BAKER BOYER BCORP,0001141870,0,0,0,0,0,2987,BAKER-BOYER NATIONAL BANK,7 W MAIN ST,WALLA WALLA,WA,99362,53071,2023,202312,1,"7,09,376",709376,S,,52.10%,87.69%,"4,32,305",7,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
3017,HIGH PLAINS BANKING GROUP INC,0001062760,0,0,0,0,0,3017,HIGH PLAINS BANK,329 MAIN AVE,FLAGLER,CO,80815,08063,2023,202312,1,"3,84,809",384809,S,,78.68%,80.93%,"97,939",5,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3018,FLEMING COMMUNITY AGENCY INC,0002561167,0,0,0,0,0,3018,THE FIRST NATIONAL BANK OF FLEMING,201 N LOGAN AVE,FLEMING,CO,80728,08075,2023,202312,1,"28,481",28481,S,,71.91%,86.73%,"23,581",1,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3019,FIRST FLO CORP,0001067233,0,0,0,0,0,3019,ROCKY MOUNTAIN BANK & TRUST,101 E MAIN ST,FLORENCE,CO,81226,08043,2023,202312,1,"1,42,361",142361,S,,38.26%,67.38%,"46,999",2,1,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
3029,FIRST LIBERTY CAPITAL EMPLOYEE,0001998702,0,0,0,0,0,3029,THE FIRST NATIONAL BANK OF HUGO,321 4TH ST,HUGO,CO,80821,08073,2023,202312,1,"1,42,626",142626,S,,55.36%,87.78%,"64,131",3,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3031,FIRST NEBRASKA BANCS INC,0001051081,0,0,0,0,0,3031,POINTS WEST COMMUNITY BANK,1291 MAIN ST,WINDSOR,CO,80550,08123,2023,202312,1,"7,84,339",784339,S,,53.93%,86.21%,"84,922",21,,3,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3034,FIRST BANKSHARES LAS ANIMAS,0001064027,0,0,0,0,0,3034,FIRST NATIONAL BANK COLORADO,535 BENT AVE,LAS ANIMAS,CO,81054,08011,2023,202312,1,"5,87,464",587464,S,,56.08%,87.56%,"1,16,015",7,1,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3376452,OAKSTAR BANCSHARES INC,0003376452,0,0,0,0,0,3047,FIRST COLORADO NATIONAL BANK,133 GRAND AVE,PAONIA,CO,81428,08029,2023,202312,1,"82,547",2712762,L,,83.27%,83.63%,"6,62,977",25,1,3,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,1,1,1,1,1,1,20240321
1062528,FIRST PIONEER BANK CORP,0001062528,0,0,0,0,0,3063,FIRST PIONEER NATIONAL BANK,145 W 4TH ST,WRAY,CO,80758,08125,2023,202312,1,"2,42,004",359189,S,,49.05%,81.90%,"1,20,702",5,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
1102312,FIRST FINANCIAL BANKSHARES INC,0001102312,0,0,0,0,0,3066,"FIRST FINANCIAL BANK, NATIONAL ASSOCIATION",400 PINE ST,ABILENE,TX,79601,48441,2023,202312,1,"1,30,46,223",13046223,L,,54.22%,86.54%,"13,54,023",83,2,1,NO LENDING SPECIALTY,1,1,1,1,1,1,20240321
3067,ALBANY BANCSHARES INC,0001246926,0,0,0,0,0,3067,"CLEAR FORK BANK, NATIONAL ASSOCIATION",100 S MAIN ST,ALBANY,TX,76430,48417,2023,202312,1,"8,41,993",841993,S,,72.29%,67.88%,"2,77,702",6,,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3075,FIRST ANDERSON BANCSHARES INC,0001108323,0,0,0,0,0,3075,THE FIRST NATIONAL BANK OF ANDERSON,1071 HWY. 90 S,ANDERSON,TX,77830,48185,2023,202312,1,"2,17,342",217342,S,,62.49%,89.90%,"1,34,575",2,,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3076,INDEPENDENT BANK GROUP INC,0003140288,0,0,0,0,0,3076,INDEPENDENT BANK,7777 HENNEMAN WAY,MCKINNEY,TX,75070,48085,2023,202312,0,"1,90,29,731",19029731,L,,76.59%,69.50%,"27,78,612",92,5,2,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,1,1,1,1,0,1,20240321
3078,ANSON BANCSHARES INC,0001103702,0,0,0,0,0,3078,THE FIRST NATIONAL BANK OF ANSON,1021 12TH ST,ANSON,TX,79501,48253,2023,202312,1,"72,932",72932,S,,58.48%,86.56%,"68,157",1,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
3079,ASPERMONT BANKSHARES INC,0005325212,0,0,0,0,0,3079,THE FIRST NATIONAL BANK OF ASPERMONT,136 W 7TH ST,ASPERMONT,TX,79502,48433,2023,202312,1,"1,08,744",108744,S,,29.22%,94.03%,"98,366",1,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
1106990,TEXAS COUNTRY BANCSHARES INC,0001106990,0,0,0,0,0,3087,THE FIRST NATIONAL BANK OF BALLINGER,911 HUTCHINGS AVE.,BALLINGER,TX,76821,48399,2023,202312,1,"2,49,932",402248,S,,55.64%,90.31%,"1,25,014",4,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3091,BASTROP BANCSHARES INC,0002410304,0,0,0,0,0,3091,THE FIRST NATIONAL BANK OF BASTROP,489 HWY. 71 W,BASTROP,TX,78602,48021,2023,202312,1,"9,61,354",961354,S,,54.57%,89.38%,"4,90,539",6,1,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
3098,CENDERA FINANCIAL HOLDINGS INC,0001104567,0,0,0,0,0,3098,"CENDERA BANK, NATIONAL ASSOCIATION",615 E BELLS BLVD,BELLS,TX,75414,48181,2023,202312,1,"1,84,946",184946,S,,79.47%,83.02%,"95,933",3,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
2112439,INDUSTRY BANCSHARES INC,0002112439,0,0,0,0,0,3099,THE FIRST NATIONAL BANK OF BELLVILLE,100 E. MAIN ST.,BELLVILLE,TX,77418,48015,2023,202312,0,"7,82,395",5175132,L,,22.48%,88.86%,"5,33,804",29,1,1,NO LENDING SPECIALTY,0,1,1,1,1,1,20240321
3103,SNB FINANCIAL INC,0001110278,0,0,0,0,0,3103,THE STATE NATIONAL BANK OF BIG SPRING,901 S MAIN ST,BIG SPRING,TX,79720,48227,2023,202312,1,"5,83,398",583398,S,,15.92%,92.47%,"4,70,248",3,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
3108,LEGEND BCORP INC,0001416578,0,0,0,0,0,3108,"LEGEND BANK, N.A.",101 W TARRANT ST,BOWIE,TX,76230,48337,2023,202312,1,"10,92,878",1092878,S,,66.26%,86.06%,"2,06,940",15,1,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
1106990,TEXAS COUNTRY BANCSHARES INC,0001106990,0,0,0,0,0,3109,THE BRADY NATIONAL BANK,101 S BLACKBURN ST,BRADY,TX,76825,48307,2023,202312,1,"1,52,316",402248,S,,55.64%,90.31%,"1,25,014",4,1,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
3110,COMMERCIAL NATIONAL CORP,0001103207,0,0,0,0,0,3110,THE COMMERCIAL NATIONAL BANK OF BRADY,105 E 2ND ST,BRADY,TX,76825,48307,2023,202312,1,"2,92,817",292817,S,,73.15%,88.16%,"1,88,307",5,,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
3113,BRENHAM BANCSHARES INC,0001108789,0,0,0,0,0,3113,THE BRENHAM NATIONAL BANK,2211 S DAY ST,BRENHAM,TX,77833,48477,2023,202312,1,"4,76,994",476994,S,,47.48%,91.97%,"3,33,751",3,,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3116,LONE STAR STATE BANCSHARES INC,0003641767,0,0,0,0,0,3116,LONE STAR STATE BANK OF WEST TEXAS,6220 MILWAUKEE AVE,LUBBOCK,TX,79424,48303,2023,202312,1,"13,72,476",1372476,S,,77.79%,88.30%,"3,88,446",5,,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3121,FIRST BURKBURNETT BANCSHARES,0001109544,0,0,0,0,0,3121,FIRST BANK,300 E 3RD ST,BURKBURNETT,TX,76354,48485,2023,202312,1,"6,46,767",646767,S,,83.68%,83.09%,"1,70,824",7,1,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
3126,CAMERON FINANCIAL CORP,0002762384,0,0,0,0,0,3126,"CLASSIC BANK, NATIONAL ASSOCIATION",102 N HOUSTON AVE,CAMERON,TX,76520,48331,2023,202312,1,"7,20,038",720038,S,,80.33%,82.91%,"1,85,468",7,1,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
3127,CENTRAL TEXAS FINANCIAL CORP,0003137729,0,0,0,0,0,3127,CITIZENS NATIONAL BANK,118 S HOUSTON AVE,CAMERON,TX,76520,48331,2023,202312,1,"6,12,719",612719,S,,69.71%,89.64%,"1,35,360",12,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3133,METROPLEX NORTH BANCSHARES INC,0001107492,0,0,0,0,0,3133,THE FIRST BANK OF CELESTE,301 N US HWY. 69,CELESTE,TX,75423,48231,2023,202312,1,"79,034",79034,S,,36.88%,92.34%,"70,806",1,1,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
3140,TRIPLE J FINANCIAL INC,0002952541,0,0,0,0,0,3140,CITIZENS BANK,4117 S GEORGIA ST,AMARILLO,TX,79110,48381,2023,202312,1,"2,36,135",236135,S,,65.20%,87.39%,"76,577",4,,2,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3144,CITY NATIONAL BANCSHARES INC,0002215451,0,0,0,0,0,3144,THE CITY NATIONAL BANK OF COLORADO CITY,228 ELM ST,COLORADO CITY,TX,79512,48335,2023,202312,1,"2,79,372",279372,S,,67.35%,78.76%,"2,05,961",1,,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
3149,COOPER LAKE FINANCIAL CORP,0001249280,0,0,0,0,0,3149,THE FIRST NATIONAL BANK IN COOPER,11 W SIDE SQ,COOPER,TX,75432,48119,2023,202312,1,"51,347",51347,S,,57.84%,87.40%,"45,777",1,,1,MORTGAGE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3158,CITIZENS BANCSHARES INC,0001102161,0,0,0,0,0,3158,CITIZENS NATIONAL BANK OF CROSBYTON,202 W MAIN ST,CROSBYTON,TX,79322,48107,2023,202312,1,"70,485",70485,S,,21.40%,84.20%,"56,009",1,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
3161,DAINGERFIELD HOLDING CO,0003220836,0,0,0,0,0,3161,TEXAS HERITAGE NATIONAL BANK,107 WEBB ST,DAINGERFIELD,TX,75638,48343,2023,202312,1,"6,08,552",608552,S,,83.15%,81.10%,"1,48,340",6,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3170,F&M BANCSHARES INC,0002344641,0,0,0,0,0,3170,FARMERS AND MERCHANTS BANK,240 S TEXAS ST,DE LEON,TX,76444,48093,2023,202312,1,"1,54,592",154592,S,,62.80%,89.35%,"56,537",5,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
3178,BOH HOLDINGS INC,0005193420,0,0,0,0,0,3178,BANK OF HOUSTON,4400 POST OAK PKWY,HOUSTON,TX,77027,48201,2023,202312,1,"6,60,759",660759,S,,83.78%,73.95%,"5,37,418",2,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3179,EAGLE LAKE BANCSHARES INC,0002723648,0,0,0,0,0,3179,THE FIRST NATIONAL BANK OF EAGLE LAKE,100 COMMERCE ST,EAGLE LAKE,TX,77434,48089,2023,202312,1,"1,57,712",157712,S,,66.50%,83.43%,"80,189",3,,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
3182,MAPLE FINANCIAL HOLDINGS INC,0005136810,0,0,0,0,0,3182,MAPLEMARK BANK,4143 MAPLE AVE,DALLAS,TX,75219,48113,2023,202312,1,"11,66,051",1166051,S,,79.95%,76.62%,"8,25,190",2,2,2,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
3183,NEWFIRST FINANCIAL GROUP INC,0003213922,0,0,0,0,0,3183,NEWFIRST NATIONAL BANK,200 E JACKSON ST,EL CAMPO,TX,77437,48481,2023,202312,1,"9,19,952",919952,S,,68.19%,87.93%,"2,15,852",9,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3184,FIRST ELDORADO BANCSHARES INC,0002234863,0,0,0,0,0,3184,THE FIRST NATIONAL BANK OF ELDORADO,100 NE MAIN ST,ELDORADO,TX,76936,48413,2023,202312,1,"89,567",89567,S,,71.65%,72.87%,"72,157",1,,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
3190,,,0,0,0,0,0,3190,THE FIRST NATIONAL BANK OF EVANT,115 N MEMORY LN,EVANT,TX,76525,48099,2023,202312,1,"1,68,123",168123,S,,61.63%,86.22%,"89,790",3,,1,MORTGAGE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3193,,,0,0,0,0,0,3193,THE FALLS CITY NATIONAL BANK,100 S FRONT ST,FALLS CITY,TX,78113,48255,2023,202312,1,"5,77,871",577871,S,,24.86%,86.91%,"3,81,283",3,1,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
2112439,INDUSTRY BANCSHARES INC,0002112439,0,0,0,0,0,3195,FAYETTEVILLE BANK,107 W FAYETTE ST,FAYETTEVILLE,TX,78940,48149,2023,202312,0,"6,26,542",5175132,L,,22.48%,88.86%,"5,33,804",29,1,1,NO LENDING SPECIALTY,0,1,1,1,1,1,20240321
3197,FLOYD COUNTY BANCSHARES INC,0001104941,0,0,0,0,0,3197,FIRST TEXAS NATIONAL BANK,124 S MAIN ST,FLOYDADA,TX,79235,48153,2023,202312,1,"1,63,589",163589,S,,67.45%,89.83%,"1,33,407",1,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3206,TEXAS GULF BANCSHARES INC,0001101726,0,0,0,0,0,3206,"TEXAS GULF BANK, NATIONAL ASSOCIATION",1626 S VOSS RD,HOUSTON,TX,77057,48201,2023,202312,1,"6,84,847",684847,S,,65.51%,84.60%,"1,08,451",9,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3210,MOODY BANCSHARES INC,0001107522,0,0,0,0,0,3210,THE MOODY NATIONAL BANK,2302 POST OFFICE ST,GALVESTON,TX,77550,48167,2023,202312,1,"17,00,157",1700157,S,,67.28%,85.90%,"7,39,342",15,3,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3217,GIDDINGS BANCSHARES INC,0001110193,0,0,0,0,0,3217,FIRST NATIONAL BANK OF GIDDINGS,108 E AUSTIN ST,GIDDINGS,TX,78942,48287,2023,202312,1,"3,06,402",306402,S,,65.01%,88.30%,"2,51,831",2,,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
3218,FIRST GILMER BANKSHARES INC,0001246515,0,0,0,0,0,3218,THE FIRST NATIONAL BANK OF EAST TEXAS,206 US HWY. 271 N,GILMER,TX,75644,48459,2023,202312,1,"5,44,290",544290,S,,69.41%,85.28%,"2,21,751",12,,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
3219,GILMER NATIONAL BANCSHARES INC,0002839969,0,0,0,0,0,3219,"GILMER NATIONAL BANK, GILMER, TEXAS",713 US HWY. 271 N,GILMER,TX,75644,48459,2023,202312,1,"3,16,531",316531,S,,63.71%,87.00%,"3,39,062",2,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
3225,BMC BANCSHARES INC,0003831625,0,0,0,0,0,3225,"TITAN BANK, N.A.",1701 E HUBBARD ST,MINERAL WELLS,TX,76067,48363,2023,202312,1,"4,78,459",478459,S,,54.57%,68.64%,"4,96,009",1,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
3226,FIRST GRAHAM BCORP INC,0001107700,0,0,0,0,0,3226,CIERA BANK,623 ELM ST,GRAHAM,TX,76450,48503,2023,202312,1,"9,00,724",900724,S,,64.43%,83.96%,"2,25,968",8,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3228,FIRST GRANBURY BCORP,0001105528,0,0,0,0,0,3228,THE FIRST NATIONAL BANK OF GRANBURY,101 E BRIDGE ST,GRANBURY,TX,76048,48221,2023,202312,1,"9,15,258",915258,S,,48.64%,91.28%,"3,37,558",8,1,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
3230,D2 ALLIANCES LLC,0005139969,0,0,0,0,0,3230,GRANDVIEW BANK,105 E CRINER ST,GRANDVIEW,TX,76050,48251,2023,202312,1,"6,13,507",613507,S,,62.52%,91.19%,"2,36,765",5,1,1,C&I LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3232,GRANGER BANCSHARES INC,0001137257,0,0,0,0,0,3232,THE GRANGER NATIONAL BANK,201 W DAVILLA ST,GRANGER,TX,76530,48491,2023,202312,1,"41,636",41636,S,,13.84%,90.90%,"36,673",1,1,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
3237,GROOM BANCSHARES INC,0001103234,0,0,0,0,0,3237,THE STATE NATIONAL BANK OF GROOM,99 BROADWAY AVE,GROOM,TX,79039,48065,2023,202312,1,"45,648",45648,S,,47.42%,79.34%,"25,195",2,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3248,HEBBRONVILLE REGIONAL BANCSHAR,0003828241,0,0,0,0,0,3248,THE FIRST NATIONAL BANK OF HEBBRONVILLE,305 N SMITH AVE,HEBBRONVILLE,TX,78361,48247,2023,202312,1,"85,068",85068,S,,30.99%,86.06%,"76,936",1,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
3250,VERABANK INC,0001917600,0,0,0,0,0,3250,"VERABANK, NATIONAL ASSOCIATION",201 W MAIN ST,HENDERSON,TX,75652,48401,2023,202312,1,"40,71,215",4071215,L,,66.88%,88.91%,"4,45,371",40,2,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,1,1,1,1,1,1,20240321
3255,HILLSBORO BANCSHARES INC,0003220274,0,0,0,0,0,3255,THE CITIZENS NATIONAL BANK OF HILLSBORO,200 E ELM ST,HILLSBORO,TX,76645,48217,2023,202312,1,"2,12,676",212676,S,,28.52%,93.42%,"1,42,075",2,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
3256,FRONTIER BANCSHARES INC,0003412798,0,0,0,0,0,3256,"HORIZON BANK, SSB",600 W. 5TH ST.,AUSTIN,TX,78701,48453,2023,202312,1,"24,05,124",2405124,L,,59.88%,88.76%,"18,19,640",5,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,1,1,1,1,1,1,20240321
3268,CHALYBEATE SPRINGS CORP,0001838068,0,0,0,0,0,3268,THE FIRST NATIONAL BANK OF HUGHES SPRINGS,505 E 1ST,HUGHES SPRINGS,TX,75656,48067,2023,202312,1,"3,19,074",319074,S,,68.53%,89.89%,"70,519",16,,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
3269,FIRST NATL BANCSHARES HUNTSVIL,0003018958,0,0,0,0,0,3269,FIRST NATIONAL BANK OF HUNTSVILLE,1300 11TH ST,HUNTSVILLE,TX,77340,48471,2023,202312,1,"5,68,912",568912,S,,50.23%,88.26%,"3,21,582",5,,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3275,JACKSBORO NATL BANCSHARES INC,0001104503,0,0,0,0,0,3275,THE JACKSBORO NATIONAL BANK,910 N MAIN ST,JACKSBORO,TX,76458,48237,2023,202312,1,"3,27,669",327669,S,,40.56%,85.12%,"1,29,784",2,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
3035227,JSA FAMILY LTD PARTNERSHIP,0003035227,0,0,0,0,0,3276,"AUSTIN BANK, TEXAS NATIONAL ASSOCIATION",200 E COMMERCE ST,JACKSONVILLE,TX,75766,48073,2023,202312,1,"27,63,964",3355835,L,,80.44%,83.71%,"2,80,906",44,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,1,1,1,1,1,1,20240321
3279,,,0,0,0,0,0,3279,THE KARNES COUNTY NATIONAL BANK OF KARNES CITY,311 E CALVERT AVE,KARNES CITY,TX,78118,48255,2023,202312,1,"5,11,325",511325,S,,35.74%,86.06%,"4,13,693",1,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
3285,FIRST COMMUNITY BANCSHARES INC,0001108097,0,0,0,0,0,3285,FIRST NATIONAL BANK TEXAS,901 E CENTRAL TEXAS EXPY,KILLEEN,TX,76541,48027,2023,202312,0,"43,02,224",4302224,L,,43.64%,81.14%,"5,14,218",351,11,4,NO LENDING SPECIALTY,1,1,1,0,0,0,20240321
3286,KLEBERG&COMPANY BANKERS INC,0001104325,0,0,0,0,0,3286,"KLEBERG BANK, N.A.",100 E KLEBERG AVE,KINGSVILLE,TX,78363,48273,2023,202312,1,"7,17,739",717739,S,,57.44%,86.47%,"3,16,568",4,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
3289,FIRST LA GRANGE BANCSHARES EMP,0003685109,0,0,0,0,0,3289,NATIONAL BANK & TRUST,141 W COLORADO ST,LA GRANGE,TX,78945,48149,2023,202312,1,"2,33,096",233096,S,,54.10%,75.46%,"1,77,635",1,,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3292,,,0,0,0,0,0,3292,THE LAMESA NATIONAL BANK,602 S 1ST ST,LAMESA,TX,79331,48115,2023,202312,1,"4,06,188",406188,S,,15.00%,91.43%,"3,58,017",1,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
1100813,FIRST TEXAS BCORP INC,0001100813,0,0,0,0,0,3293,FIRST TEXAS BANK,501 E 3RD ST,LAMPASAS,TX,76550,48281,2023,202312,1,"2,07,767",1460226,S,,39.14%,88.42%,"2,53,951",13,1,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
3301,FIRST LIBERTY NATL BANCSHARES,0001233627,0,0,0,0,0,3301,FIRST LIBERTY BANK,1900 SAM HOUSTON ST,LIBERTY,TX,77575,48291,2023,202312,1,"4,79,425",479425,S,,70.64%,86.77%,"2,62,029",7,1,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
3302,LINDEN BANCSHARES INC,0001104071,0,0,0,0,0,3302,"TEXANA BANK, NATIONAL ASSOCIATION",124 E RUSH ST,LINDEN,TX,75563,48067,2023,202312,1,"2,80,583",280583,S,,86.76%,80.04%,"80,587",6,,2,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
3303,,,0,0,0,0,0,3303,THE FIRST NATIONAL BANK OF LIPAN,101 E LIPAN DR,LIPAN,TX,76462,48221,2023,202312,1,"28,694",28694,S,,27.53%,91.97%,"26,982",1,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
3305,FNB CO,0002504285,0,0,0,0,0,3305,THE FIRST NATIONAL BANK OF LIVINGSTON,2121 US HWY. 190 W,LIVINGSTON,TX,77351,48373,2023,202312,1,"4,94,630",494630,S,,37.88%,84.16%,"1,86,790",3,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
